company,job,location,job_keyword,job_type,qry_company,list_id
Acclaim Capital Group,Financial Analyst,"Austin, TX",quantitative analyst,quant,Capital One Financial,f1000_99
Capital One,"Sr. Analyst, Capital Markets(USA)","McLean, VA 22107",quantitative analyst,quant,Capital One Financial,f1000_99
USAA,MODELING ANALYTICS Professionals - USAA Chief Financial Office,United States,quantitative finance,quant,USAA,f1000_101
USAA,Risk Analyst I,United States,quantitative finance,quant,USAA,f1000_101
USAA,Quantitative Risk Analyst Lead,United States,quantitative finance,quant,USAA,f1000_101
USAA Real Estate Company,"Analyst, Capital Markets","San Antonio, TX 78230 (Vance Jackson area)",quantitative finance,quant,USAA,f1000_101
USAA,Senior Quantitative Risk Analyst - Investment Credit Analytics,United States,quantitative finance,quant,USAA,f1000_101
USAA,Quantitative Risk Analyst II - ALM,"Plano, TX 75093",quantitative finance,quant,USAA,f1000_101
USAA Real Estate Company,Portfolio Analytics Analyst,"San Antonio, TX 78230 (Vance Jackson area)",quantitative finance,quant,USAA,f1000_101
USAA,Decision Science Analyst I,"Plano, TX 75093",quantitative finance,quant,USAA,f1000_101
USAA,Quantitative Risk Analyst I (Collections and Fraud Oversight),"San Antonio, TX 78249",quantitative finance,quant,USAA,f1000_101
USAA,Data Scientist I,"San Antonio, TX 78249",quantitative analyst,quant,USAA,f1000_101
USAA,Risk Analyst I,United States,quantitative analyst,quant,USAA,f1000_101
USAA,Decision Science Analyst I,"Plano, TX 75093",quantitative analyst,quant,USAA,f1000_101
USAA,Quantitative Risk Analyst I - Investment Credit Analytics,United States,quantitative analyst,quant,USAA,f1000_101
USAA Real Estate Company,"Analyst, Capital Markets","San Antonio, TX 78230 (Vance Jackson area)",quantitative analyst,quant,USAA,f1000_101
USAA,Senior Risk Analyst,"San Antonio, TX 78249",quantitative analyst,quant,USAA,f1000_101
USAA,Quantitative Risk Analyst Lead,United States,quantitative analyst,quant,USAA,f1000_101
USAA Real Estate Company,Portfolio Analytics Analyst,"San Antonio, TX 78230 (Vance Jackson area)",quantitative analyst,quant,USAA,f1000_101
USAA,Quantitative Risk Analyst II - ALM,"Plano, TX 75093",quantitative analyst,quant,USAA,f1000_101
Kraft Heinz Company,"Sr Anlst, Fin - BBP","Chicago, IL",quantitative finance,quant,Kraft Heinz,f1000_105
Kraft Heinz Company,"Senior Data Scientist, People Analytics","Chicago, IL",quantitative finance,quant,Kraft Heinz,f1000_105
Kraft Heinz Company,Head of Data Science,"Chicago, IL",quantitative finance,quant,Kraft Heinz,f1000_105
Kraft Heinz Company,"Sr. Associate Brand Manager, Mktg- Coffee","Chicago, IL",quantitative finance,quant,Kraft Heinz,f1000_105
Kraft Heinz Company,Sr Associate Brand Manager - Foodservice,"Chicago, IL",quantitative finance,quant,Kraft Heinz,f1000_105
Kraft Heinz Company,HR Performance Analyst,"Chicago, IL",quantitative analyst,quant,Kraft Heinz,f1000_105
Kraft Heinz Company,"Analyst, Sales - eCommerce","Chicago, IL",quantitative analyst,quant,Kraft Heinz,f1000_105
Kraft Heinz Company,Associate Customer Category Manager - eCommerce,"Seattle, WA",quantitative analyst,quant,Kraft Heinz,f1000_105
Kraft Heinz Company,Sr Data Engineer,"Chicago, IL",quantitative analyst,quant,Kraft Heinz,f1000_105
First Tech Federal Credit Union,Quantitative Model Validation Analyst,"Hillsboro, OR 97124",quantitative analyst,quant,Tech Data,f1000_106
Texas Tech University,TTU Post Doctoral Rsch Assoc - Data Analyst,"Lubbock, TX",quantitative analyst,quant,Tech Data,f1000_106
KRG TECH,Web Analyst / Designer,"Rahway, NJ",quantitative analyst,quant,Tech Data,f1000_106
First Tech Federal Credit Union,Retail Analyst,"Hillsboro, OR",quantitative analyst,quant,Tech Data,f1000_106
First Tech Federal Credit Union,Contact Center Workforce Analyst,"Rocklin, CA",quantitative analyst,quant,Tech Data,f1000_106
Mondelez International,Sr. Analyst FP&A Overheads Global RDQI,"East Hanover, NJ 07936",quantitative finance,quant,Mondelez,f1000_108
Mondelez International,Manager Global Strategy,"Deerfield, IL 60015",quantitative finance,quant,Mondelez,f1000_108
Mondelez International,Associate Director,"East Hanover, NJ 07936",quantitative finance,quant,Mondelez,f1000_108
Mondelez International,Grains & Oils Sourcing Specialist NA,"East Hanover, NJ 07936",quantitative finance,quant,Mondelez,f1000_108
Mondelez International,"Manager, Corporate Development","Deerfield, IL 60015",quantitative finance,quant,Mondelez,f1000_108
Mondelez International,"Senior Manager, Consumer Insights & Analytics","East Hanover, NJ 07936",quantitative finance,quant,Mondelez,f1000_108
Mondelez International,Global Cross Category Strategy Manager,"East Hanover, NJ 07936",quantitative finance,quant,Mondelez,f1000_108
Mondelez International,Senior Sourcing Manager,"East Hanover, NJ 07936",quantitative finance,quant,Mondelez,f1000_108
Mondelez International,"Regional Analytics Lead, Latin America","Miami, FL 33101 (Overtown area)",quantitative analyst,quant,Mondelez,f1000_108
Mondelez International,Sr. Analyst FP&A Overheads Global RDQI,"East Hanover, NJ 07936",quantitative analyst,quant,Mondelez,f1000_108
Mondelez International,"Senior Finance Analyst, Oreo","East Hanover, NJ 07936",quantitative analyst,quant,Mondelez,f1000_108
Mondelez International,Grains & Oils Sourcing Specialist NA,"East Hanover, NJ 07936",quantitative analyst,quant,Mondelez,f1000_108
Mondelez International,Global Procurement Data Science Lead,"East Hanover, NJ 07936",quantitative analyst,quant,Mondelez,f1000_108
Mondelez International,Senior Sourcing Manager,"East Hanover, NJ 07936",quantitative analyst,quant,Mondelez,f1000_108
AbbVie,"Associate Director, Marketing Analytics","Lake County, IL",quantitative finance,quant,AbbVie,f1000_110
AbbVie,"Associate Director, Global Marketing, Synagis","Lake County, IL",quantitative finance,quant,AbbVie,f1000_110
DuPont,Senior Analyst - Private Equity,"Wilmington, DE",quantitative finance,quant,DuPont,f1000_112
DuPont,Business Tax Manager,"Wilmington, DE",quantitative finance,quant,DuPont,f1000_112
DuPont,Senior Analyst - Private Equity,"Wilmington, DE",quantitative analyst,quant,DuPont,f1000_112
Northrop Grumman,Principal Proposal Analyst,"Northridge, CA",quantitative finance,quant,Northrop Grumman,f1000_113
Northrop Grumman,Operations Research Analyst 2,"Redondo Beach, CA 90278",quantitative finance,quant,Northrop Grumman,f1000_113
Northrop Grumman,Staff Supply Chain Plng Spec,"Plymouth, MN",quantitative finance,quant,Northrop Grumman,f1000_113
Northrop Grumman,Operations Research Analyst,"Scott AFB, IL 62225",quantitative analyst,quant,Northrop Grumman,f1000_113
Northrop Grumman,Material Planing Control Analyst,"Chandler, AZ",quantitative analyst,quant,Northrop Grumman,f1000_113
Northrop Grumman,Proposal Analyst 3_Active Secret clearance,"Redondo Beach, CA 90278",quantitative analyst,quant,Northrop Grumman,f1000_113
Northrop Grumman,Principal Proposal Analyst,"Northridge, CA",quantitative analyst,quant,Northrop Grumman,f1000_113
Northrop Grumman,Logistics Management Analyst 4,"Scott AFB, IL 62225",quantitative analyst,quant,Northrop Grumman,f1000_113
Raytheon,Senior Data Scientist,"McKinney, TX 75071",quantitative finance,quant,Raytheon,f1000_115
Raytheon,Project Mgmt Liaison II,"El Paso, TX 79906 (Central area)",quantitative finance,quant,Raytheon,f1000_115
Raytheon,Sr Project Mgmt Liaison,"Indianapolis, IN 46219",quantitative finance,quant,Raytheon,f1000_115
Raytheon,Information Review and Release Analyst,"Herndon, VA 20170",quantitative analyst,quant,Raytheon,f1000_115
Raytheon,Workforce Intelligence Analyst,"Tewksbury, MA 01876",quantitative analyst,quant,Raytheon,f1000_115
Raytheon,"Data Scientist II, Advanced Analytics Solutions","Andover, MA 01810",quantitative analyst,quant,Raytheon,f1000_115
Raytheon,Senior Data Scientist,"McKinney, TX 75071",quantitative analyst,quant,Raytheon,f1000_115
Raytheon,High Energy Laser Analyst – Mid/Senior level Engineer,"McKinney, TX 75071",quantitative analyst,quant,Raytheon,f1000_115
Raytheon,Sr Systems Engineer I,"El Segundo, CA",quantitative analyst,quant,Raytheon,f1000_115
Qualcomm,Staff Financial Analyst - Corp Shared Services,"San Diego, CA",quantitative finance,quant,Qualcomm,f1000_118
Qualcomm,Senior Financial Analyst - Corp Shared Services,"San Diego, CA",quantitative analyst,quant,Qualcomm,f1000_118
Progressive,Data Analyst Senior,"Highland Heights, OH",quantitative finance,quant,Progressive,f1000_119
Progressive,Data Analyst to Data Analyst Senior,"Highland Heights, OH",quantitative finance,quant,Progressive,f1000_119
Progressive,Data Analyst Senior to Data Analyst Senior Lead,"Mayfield Village, OH",quantitative finance,quant,Progressive,f1000_119
Progressive Leasing,Product Analyst,"Draper, UT",quantitative finance,quant,Progressive,f1000_119
Progressive,Data Marketing Analyst Senior,"Highland Heights, OH",quantitative finance,quant,Progressive,f1000_119
Progressive,Data Analyst,"Highland Heights, OH",quantitative analyst,quant,Progressive,f1000_119
Progressive Leasing,Data Analyst - Data Science Team,"Draper, UT",quantitative analyst,quant,Progressive,f1000_119
Progressive,Data Analyst Lead,"Mayfield Heights, OH",quantitative analyst,quant,Progressive,f1000_119
Progressive,Resource Planning Analyst,"Highland Heights, OH",quantitative analyst,quant,Progressive,f1000_119
Progressive Leasing,Product Analyst,"Draper, UT",quantitative analyst,quant,Progressive,f1000_119
Progressive,Data Analyst Senior,"Highland Heights, OH",quantitative analyst,quant,Progressive,f1000_119
Progressive,Data Analyst to Data Analyst Senior,"Highland Heights, OH",quantitative analyst,quant,Progressive,f1000_119
Progressive,Data Analyst Senior to Data Analyst Senior Lead,"Mayfield Village, OH",quantitative analyst,quant,Progressive,f1000_119
Progressive Leasing,Data Science - Sr. Manager,"Draper, UT",quantitative analyst,quant,Progressive,f1000_119
Amgen,Core Data Scientist,"Thousand Oaks, CA 91320",quantitative finance,quant,Amgen,f1000_122
Amgen,"Business Analysis & Info Mgr, Forecasting","Thousand Oaks, CA 91320",quantitative finance,quant,Amgen,f1000_122
Amgen,International Requisition to Pay Service Owner,"Tampa, FL 33607",quantitative finance,quant,Amgen,f1000_122
Amgen,Global Payments Manager,"Tampa, FL 33607",quantitative finance,quant,Amgen,f1000_122
Amgen,Endpoint Management Architect,"Tampa, FL 33607",quantitative finance,quant,Amgen,f1000_122
Amgen,Commercial Strategy & Analytics Sales Force Size and Structure Sr Manager,"Thousand Oaks, CA 91320",quantitative finance,quant,Amgen,f1000_122
Amgen,Principal IS Architect - Information Discovery & Search,"Tampa, FL 33607",quantitative finance,quant,Amgen,f1000_122
Amgen,Global Senior Category Manager - Meetings & Events,"Thousand Oaks, CA 91320",quantitative finance,quant,Amgen,f1000_122
US Foods,Sr Manager Financial Analysis- Supply Chain,"Chicago, IL",quantitative finance,quant,US Foods,f1000_123
US General Services Administration,Realty Specialist,"Los Angeles, CA",quantitative finance,quant,US Foods,f1000_123
ABS US Corp,Sales Support Manager,"Potomac, MD 20854",quantitative finance,quant,US Foods,f1000_123
US Foods,"Sr Business Analyst, Insights & Analytics","Chicago, IL",quantitative analyst,quant,US Foods,f1000_123
U.S. Bank,Derivatives Modeling Group Analyst,"Minneapolis, MN 55402 (Downtown West area)",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Quantitative Model Analyst,"Minneapolis, MN 55402 (Downtown West area)",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Quantitative Model Analyst - PPNR,"Minneapolis, MN 55402 (Downtown West area)",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Senior Quantitative Model Validation Analyst,"Charlotte, NC",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Data Analytics Manager,"San Francisco, CA",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Alternative Investment Accountant Supervisor,"Hackensack, NJ",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Corporate FX Marketer 4,"Minneapolis, MN 55402 (Downtown West area)",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Senior Model Implementation Analyst,"Minneapolis, MN 55402 (Downtown West area)",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Quantitative Model Risk Audit Manager,"Minneapolis, MN 55402 (Downtown West area)",quantitative finance,quant,U.S. Bank,f1000_124
U.S. Bank,Derivatives Modeling Group Analyst,"Minneapolis, MN 55402 (Downtown West area)",quantitative analyst,quant,U.S. Bank,f1000_124
U.S. Bank,"U.S. Bank Studio Analyst - Minneapolis, MN","Minneapolis, MN 55402 (Downtown West area)",quantitative analyst,quant,U.S. Bank,f1000_124
U.S. Bank,Quantitative Model Analyst - PPNR,"Minneapolis, MN 55402 (Downtown West area)",quantitative analyst,quant,U.S. Bank,f1000_124
U.S. Bank,Quantitative Model Analyst - pre-provision net revenue,"Cincinnati, OH 45202 (Mount Adams area)",quantitative analyst,quant,U.S. Bank,f1000_124
U.S. Bank,Campus - Quantitative Model Analyst,"Minneapolis, MN 55402 (Downtown West area)",quantitative analyst,quant,U.S. Bank,f1000_124
U.S. Bank,Lead Analyst - Personalization Analytics,"Minneapolis, MN 55402 (Downtown West area)",quantitative analyst,quant,U.S. Bank,f1000_124
U.S. Bank,Elavon Quantitative Analyst 1 - Credit & Risk Department,"Knoxville, TN",quantitative analyst,quant,U.S. Bank,f1000_124
U.S. Bank,Senior Quantitative Model Validation Analyst,"Charlotte, NC",quantitative analyst,quant,U.S. Bank,f1000_124
U.S. Bank,Campus - Senior Quantitative Model Analyst,"Minneapolis, MN 55402 (Downtown West area)",quantitative analyst,quant,U.S. Bank,f1000_124
AFLAC,Credit Research Analyst,"New York, NY",quantitative finance,quant,Aflac,f1000_125
AFLAC,Intern,"New York, NY",quantitative finance,quant,Aflac,f1000_125
AFLAC,Operational Risk Analyst,"New York, NY",quantitative finance,quant,Aflac,f1000_125
AFLAC,Sr. US FP&A Analyst,"Columbus, GA",quantitative finance,quant,Aflac,f1000_125
AFLAC,Accounting Policy & Advisory Manager,"Columbus, GA",quantitative finance,quant,Aflac,f1000_125
AFLAC,Credit Research Analyst,"New York, NY",quantitative analyst,quant,Aflac,f1000_125
AFLAC,Operational Risk Analyst,"New York, NY",quantitative analyst,quant,Aflac,f1000_125
AFLAC,Head of Quantitative Risk,"New York, NY",quantitative analyst,quant,Aflac,f1000_125
AFLAC,Intern,"New York, NY",quantitative analyst,quant,Aflac,f1000_125
AFLAC,Sr. US FP&A Analyst,"Columbus, GA",quantitative analyst,quant,Aflac,f1000_125
Sears Hometown & Outlet Stores,Staff Accountant,"Verona, ND 58490",quantitative finance,quant,Sears,f1000_126
Dollar General,Demand Chain Management Analyst,"Goodlettsville, TN",quantitative finance,quant,Dollar General,f1000_127
Dollar Tree,"ANALYST, LEASE ADMINISTRATION","Chesapeake, VA 23320 (Greenbrier West area)",quantitative finance,quant,Dollar General,f1000_127
Family Dollar,"Manager, Marketing Analytics","Chesapeake, VA",quantitative analyst,quant,Dollar General,f1000_127
Dollar Tree,"ANALYST, LEASE ADMINISTRATION","Chesapeake, VA 23320 (Greenbrier West area)",quantitative analyst,quant,Dollar General,f1000_127
Dollar Tree,"MARKETING MANAGER, ANALYTICS","Chesapeake, VA 23320 (Greenbrier West area)",quantitative analyst,quant,Dollar General,f1000_127
Dollar General,"Sr. Manager, Demand Chain (Perishables)","Goodlettsville, TN",quantitative analyst,quant,Dollar General,f1000_127
"Dollar Thrifty Automotive Group, Inc.",Sr Fleet Supply Chain Analyst,"Estero, FL",quantitative analyst,quant,Dollar General,f1000_127
AutoNation Shared Service Center - Autonation,Senior Manager – Procurement Systems,"Irving, TX",quantitative finance,quant,AutoNation,f1000_128
Mon Yough Community Services,Business Analyst,"McKeesport, PA",quantitative finance,quant,Community Health Systems,f1000_129
Center for Urban Community Services,Property Development Associate,"New York, NY 10035 (East Harlem area)",quantitative finance,quant,Community Health Systems,f1000_129
Mon Yough Community Services,Business Analyst,"McKeesport, PA",quantitative analyst,quant,Community Health Systems,f1000_129
Starbucks,"senior data scientist, Supply Chain Advanced Analytics, SSC - Seattle, WA","Seattle, WA 98133",quantitative analyst,quant,Starbucks,f1000_130
Johns Hopkins Medicine International,International Billing Program Analyst,"Baltimore, MD",quantitative finance,quant,International Paper,f1000_132
"Core-Mark International, Inc.",Senior Accountant - Inventory,"Westlake, TX",quantitative finance,quant,International Paper,f1000_132
ManTech International Corporation,Research Analyst,"Silver Spring, MD",quantitative analyst,quant,International Paper,f1000_132
IFPRI (International Food Policy Research Institut...,Research Analyst I/Research Analyst II,"Washington, DC",quantitative analyst,quant,International Paper,f1000_132
Access Markets International Partners,Business Intelligence Analyst,"New York, NY",quantitative analyst,quant,International Paper,f1000_132
International Paper,"HR Reporting, Analytics, and Data Integrity Management Analyst","Memphis, TN 38197 (River Oaks-Kirby-Balmoral area)",quantitative analyst,quant,International Paper,f1000_132
Access Markets International (AMI) Partners,Business Intelligence Analyst,"New York, NY",quantitative analyst,quant,International Paper,f1000_132
B2B International,Research Manager,"Denver, CO",quantitative analyst,quant,International Paper,f1000_132
Johns Hopkins Medicine International,International Billing Program Analyst,"Baltimore, MD",quantitative analyst,quant,International Paper,f1000_132
Abbott Laboratories,Senior IT BRM – Data and Analytics,"Alameda, CA",quantitative finance,quant,Abbott Laboratories,f1000_134
Abbott Laboratories,"Manager, CRM Analytics & Reporting","Columbus, OH 43215 (Downtown area)",quantitative finance,quant,Abbott Laboratories,f1000_134
Abbott Laboratories,Senior Manager - Data Analytics,"Columbus, OH 43215 (Downtown area)",quantitative finance,quant,Abbott Laboratories,f1000_134
Abbott Laboratories,Senior Specialist Compensation & Benefits,"Abbott Park, IL",quantitative finance,quant,Abbott Laboratories,f1000_134
Abbott Laboratories,Senior Financial Analyst,"Saint Paul, MN 55125",quantitative analyst,quant,Abbott Laboratories,f1000_134
Abbott Laboratories,Senior Specialist Compensation & Benefits,"Abbott Park, IL",quantitative analyst,quant,Abbott Laboratories,f1000_134
Dollar Tree,REAL ESTATE ANALYST,"Chesapeake, VA 23320 (Greenbrier West area)",quantitative finance,quant,Dollar Tree,f1000_135
Dollar Tree,"ANALYST, LEASE ADMINISTRATION","Chesapeake, VA 23320 (Greenbrier West area)",quantitative finance,quant,Dollar Tree,f1000_135
Dollar Tree,"ANALYST, LEASE ADMINISTRATION","Chesapeake, VA 23320 (Greenbrier West area)",quantitative analyst,quant,Dollar Tree,f1000_135
Dollar Tree,REAL ESTATE ANALYST,"Chesapeake, VA 23320 (Greenbrier West area)",quantitative analyst,quant,Dollar Tree,f1000_135
Dollar Tree,"MARKETING MANAGER, ANALYTICS","Chesapeake, VA 23320 (Greenbrier West area)",quantitative analyst,quant,Dollar Tree,f1000_135
Southwest Airlines,Financial Planning Business Partner III (Ground Operations/ Provisioning),"Dallas, TX",quantitative finance,quant,Southwest Airlines,f1000_137
Staples,Senior Analyst Supply Chain Strategy,"Framingham, MA 01702",quantitative finance,quant,Staples,f1000_139
Staples,Manager of Strategy,"Framingham, MA 01702",quantitative finance,quant,Staples,f1000_139
Staples,"Program Manager, Membership Operations","Framingham, MA 01702",quantitative finance,quant,Staples,f1000_139
Staples,Operations Research Analyst,"Framingham, MA 01702",quantitative analyst,quant,Staples,f1000_139
Staples,Senior Associate Scientist - Pricing Strategy,"Framingham, MA 01702",quantitative analyst,quant,Staples,f1000_139
Staples,Sr. Financial Analyst I,"Framingham, MA 01702",quantitative analyst,quant,Staples,f1000_139
Staples,Senior Operations Research Analyst,"Lithia Springs, GA 30122",quantitative analyst,quant,Staples,f1000_139
Staples,Senior Analyst Supply Chain Strategy,"Framingham, MA 01702",quantitative analyst,quant,Staples,f1000_139
Southern Glazer’s Wine and Spirits,ALD Commercial Finance Analyst,"Miramar, FL",quantitative finance,quant,Southern,f1000_144
Southern California Edison,"Entry Level - Financial Analyst, Associate Specialist (Rosemead)","Rosemead, CA 91771",quantitative finance,quant,Southern,f1000_144
Southern Veterinary Partners,M&A Associate,"Birmingham, AL",quantitative finance,quant,Southern,f1000_144
Southern California Edison,"Financial Analyst, Specialist","Rosemead, CA 91771",quantitative finance,quant,Southern,f1000_144
Southern California Edison,Financial Analyst/Specialist - Financial Planning & Analysis,"Rosemead, CA 91771",quantitative finance,quant,Southern,f1000_144
Southern Utah University,Lecturer in Economics,"Cedar City, UT 84720",quantitative finance,quant,Southern,f1000_144
"Southern Oak Dental, LLC",Staff Accountant,"N Charleston, SC",quantitative finance,quant,Southern,f1000_144
Southern Glazer’s Wine and Spirits,"CPWS VP, Revenue Management - Pricing","Miami, FL 33222 (North Coconut Grove area)",quantitative finance,quant,Southern,f1000_144
Southern California Edison,Energy Scheduler (Specialist),"Rosemead, CA 91771",quantitative finance,quant,Southern,f1000_144
Southern Veterinary Partners,M&A Associate,"Birmingham, AL",quantitative analyst,quant,Southern,f1000_144
Southern Company,Customer Service Analyst,"Birmingham, AL 35205",quantitative analyst,quant,Southern,f1000_144
Auto Club of Southern California,Sr. Data Scientist,"Costa Mesa, CA 92626",quantitative analyst,quant,Southern,f1000_144
Southern California Edison,"Entry Level - Financial Analyst, Associate Specialist (Rosemead)","Rosemead, CA 91771",quantitative analyst,quant,Southern,f1000_144
Southern Glazer’s Wine and Spirits,Commercial Finance Analyst,"Miramar, FL",quantitative analyst,quant,Southern,f1000_144
Auto Club of Southern California,Sr. Market Research Analyst,"Costa Mesa, CA 92626",quantitative analyst,quant,Southern,f1000_144
Southern Glazer’s Wine and Spirits,ALD Commercial Finance Analyst,"Miramar, FL",quantitative analyst,quant,Southern,f1000_144
Auto Club of Southern California,Business Intelligence Anlayst,"Costa Mesa, CA 92626",quantitative analyst,quant,Southern,f1000_144
Regional Transportation Commission of Southern Nev...,Management Analyst,"Las Vegas, NV",quantitative analyst,quant,Southern,f1000_144
Bristol-Myers Squibb,"Manager, Strategic Options and Assessment","Princeton, NJ 08541",quantitative finance,quant,Bristol-Myers Squibb,f1000_146
Bristol-Myers Squibb,"Manager, Customer & Market Insights, Business Insights & Analytics","Princeton, NJ 08540",quantitative finance,quant,Bristol-Myers Squibb,f1000_146
Bristol-Myers Squibb,"Associate Director, Oncology Analytics","Princeton, NJ 08541",quantitative finance,quant,Bristol-Myers Squibb,f1000_146
Bristol-Myers Squibb,Director of Manufacturing Operations Analytics,"New Brunswick, NJ 08903",quantitative finance,quant,Bristol-Myers Squibb,f1000_146
Jabil Circuit,Regional Cost Accounting Manager,"Saint Petersburg, FL 33716",quantitative finance,quant,Jabil,f1000_151
Jabil Circuit,Category Manager,"Saint Petersburg, FL 33716",quantitative finance,quant,Jabil,f1000_151
Jabil Circuit,Sr. Manager HR Data and Analytics,"Saint Petersburg, FL 33716",quantitative analyst,quant,Jabil,f1000_151
Jabil Circuit,Regional Cost Accounting Manager,"Saint Petersburg, FL 33716",quantitative analyst,quant,Jabil,f1000_151
Hartford HealthCare Corp.,Senior Programmer Analyst - Finance Content Management Group,"Newington, CT",quantitative finance,quant,Hartford Financial Services,f1000_152
The Hartford,"Workforce Planning Consultant, Claims","Hartford, CT",quantitative finance,quant,Hartford Financial Services,f1000_152
The Hartford,Business Data Analyst,United States,quantitative analyst,quant,Hartford Financial Services,f1000_152
Hartford Steam Boiler,Risk Governance and Control Analyst Senior,"Hartford, CT 06103 (Downtown area)",quantitative analyst,quant,Hartford Financial Services,f1000_152
Hartford HealthCare Corp.,Senior Programmer Analyst - Finance Content Management Group,"Newington, CT",quantitative analyst,quant,Hartford Financial Services,f1000_152
The Hartford,"Sr. Investment Director, Client Portfolio Mgr (Central Region)","Wayne, PA 19087",quantitative analyst,quant,Hartford Financial Services,f1000_152
Hartford Funds Management Group,"Sr. Investment Director, Client Portfolio Mgr (Central Region)","Wayne, PA",quantitative analyst,quant,Hartford Financial Services,f1000_152
Thermo Fisher Scientific,Finance Internship Program,"South San Francisco, CA 94083",quantitative finance,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,"Sr. Analyst, Research and Market Intelligence","Pittsburgh, PA 15202",quantitative finance,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,Portfolio Manager II,"Pittsburgh, PA 15202",quantitative finance,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,CMD Operations Finance Senior Manager,"Waltham, MA 02454",quantitative finance,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,Transportation Analyst,"Pittsburgh, PA 15202",quantitative finance,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,"Product Manager, General Laboratory (Consumables & Equipment)","Pittsburgh, PA 15202",quantitative finance,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,Sr. Manager Marketing Analytics and Insights,"Pittsburgh, PA 15202",quantitative finance,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,Lead Financial Analst,"San Jose, CA 95134 (North San Jose area)",quantitative analyst,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,Transportation Analyst,"Pittsburgh, PA 15202",quantitative analyst,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,Senior Transportation Analyst,"Pittsburgh, PA 15202",quantitative analyst,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,"Pricing Analyst, Global Strategic Pricing","Pittsburgh, PA 15202",quantitative analyst,quant,Thermo Fisher Scientific,f1000_153
Thermo Fisher Scientific,Sr. Manager Marketing Analytics and Insights,"Pittsburgh, PA 15202",quantitative analyst,quant,Thermo Fisher Scientific,f1000_153
Kimberly-Clark,"Director, Revenue Management","Neenah, WI",quantitative finance,quant,Kimberly-Clark,f1000_154
Kimberly-Clark,"Sr. Manager, Revenue Management","Neenah, WI",quantitative finance,quant,Kimberly-Clark,f1000_154
Kimberly-Clark,Regional Category Manager - Flexible Packaging,"Neenah, WI",quantitative finance,quant,Kimberly-Clark,f1000_154
Kimberly-Clark,Business Partner Analyst (Sales Analyst),"Rogers, AR 72758",quantitative analyst,quant,Kimberly-Clark,f1000_154
Kimberly-Clark,Customer Business Partner,"Boise, ID",quantitative analyst,quant,Kimberly-Clark,f1000_154
Kimberly-Clark,Sr. Customer Business Partner,"Bellevue, WA 98007 (Lake Hills area)",quantitative analyst,quant,Kimberly-Clark,f1000_154
CenturyLink,Director Data Sciences and Analytics,"Broomfield, CO 80021",quantitative finance,quant,CenturyLink,f1000_159
CenturyLink,Planner III,"Broomfield, CO 80021",quantitative finance,quant,CenturyLink,f1000_159
CenturyLink,Principal Solutions Architect - Data Science / Decision Science,"Ashburn, VA",quantitative finance,quant,CenturyLink,f1000_159
"Marriott International, Inc",Senior Manager-Credit Card Analytics,"Bethesda, MD 20817",quantitative finance,quant,Marriott,f1000_162
"Marriott International, Inc","Senior Infrastructure Analyst - ZVM/Linux (Fredrick, MD)","Bethesda, MD 20817",quantitative finance,quant,Marriott,f1000_162
"Marriott International, Inc","Director, Data & Reporting Platform COE","Bethesda, MD 20817",quantitative finance,quant,Marriott,f1000_162
Marriott Vacations Worldwide,Sr Director Compensation,"Orlando, FL",quantitative finance,quant,Marriott,f1000_162
"Marriott International, Inc",Senior Manager- Tax Compliance,"Bethesda, MD 20817",quantitative finance,quant,Marriott,f1000_162
"Marriott International, Inc",Software Engineer-Senior,"Bethesda, MD 20817",quantitative finance,quant,Marriott,f1000_162
"Marriott International, Inc","Director, Strategic Planning – BMSC Americas","Bethesda, MD 20817",quantitative finance,quant,Marriott,f1000_162
"Marriott International, Inc","Senior Manager, Strategic Planning – BMSC Americas","Bethesda, MD 20817",quantitative finance,quant,Marriott,f1000_162
"Marriott International, Inc",Senior Software Engineer - Data Platforms,"Bethesda, MD 20817",quantitative finance,quant,Marriott,f1000_162
"Marriott International, Inc","Senior Analyst, Risk Finance","Bethesda, MD 20817",quantitative analyst,quant,Marriott,f1000_162
"Marriott International, Inc",Director-Advanced Data Science,"Bethesda, MD 20817",quantitative analyst,quant,Marriott,f1000_162
