company,job,location,job_keyword,job_type,qry_company,list_id
DELL,Voice Analytics Senior Advisor,"Round Rock, TX 78664",statistical analyst,stats,Dell Technologies,f1000_40
DELL,"Data Science Consultant - Round Rock, TX","Round Rock, TX 78664",statistical analyst,stats,Dell Technologies,f1000_40
DELL,Senior Business Intelligence/Data Analytics Professional (Data Protection Business),"Austin, TX 73301 (St Edwards area)",statistical analyst,stats,Dell Technologies,f1000_40
MetLife,Data Scientist,"Cary, NC 27513",statistics,stats,MetLife,f1000_41
MetLife,Actuarial Analyst - Financial Implementation,"Bloomfield, CT 06002",statistics,stats,MetLife,f1000_41
MetLife,"Analyst, Marketing Analysis & Enablement","New York, NY",statistics,stats,MetLife,f1000_41
MetLife,Senior Actuarial Analyst - Financial Implementation,"Bloomfield, CT 06002",statistics,stats,MetLife,f1000_41
MetLife,"Assistant Vice President, Global Actuarial Modeling (""GAM"") PolySystems Development Lead","New York, NY",statistics,stats,MetLife,f1000_41
MetLife,Property & Casualty Actuary - ACAS Required,"Warwick, RI",statistics,stats,MetLife,f1000_41
MetLife,Senior Actuarial Associate,"Bridgewater, NJ 08807",statistics,stats,MetLife,f1000_41
MetLife,Actuary - Property & Casualty,"Warwick, RI",statistics,stats,MetLife,f1000_41
MetLife,"Senior Actuarial Associate-Experienced ASA, St. Louis, MO","St. Louis, MO",statistics,stats,MetLife,f1000_41
Aetna,Quality Analyst,"Amherst, NY",statistics,stats,Aetna,f1000_42
Aetna,Lead Data Scientist - 54594BR,"Hartford, CT 06156",statistics,stats,Aetna,f1000_42
Aetna,Project Manager,"San Antonio, TX",statistics,stats,Aetna,f1000_42
Aetna,Lead Population Health Data Scientist,"Hartford, CT 06156",statistics,stats,Aetna,f1000_42
Aetna,e-mail Marketing Specialist - 53545BR,"Hartford, CT 06156",statistics,stats,Aetna,f1000_42
Aetna,Medical Economics Consultant - Medical Cost NonPar,"Blue Bell, PA 19422",statistics,stats,Aetna,f1000_42
Aetna,Medical Economics Senior Consultant,"Hartford, CT 06156",statistics,stats,Aetna,f1000_42
Aetna,Technical Lead - Artificial Intelligence - 55497BR,"Hartford, CT 06156",statistics,stats,Aetna,f1000_42
Aetna,Salesforce Marketing Cloud Engineer - 53819BR,"New York, NY 10016 (Gramercy area)",statistics,stats,Aetna,f1000_42
Aetna,"Director, Informatics & Analytics","Philadelphia, PA 19113",statistical analyst,stats,Aetna,f1000_42
Aetna,Digital Analytics Web Analyst,"New York, NY 10016 (Gramercy area)",statistical analyst,stats,Aetna,f1000_42
Aetna,Sr Informatics Analyst,"Phoenix, AZ 85051 (North Mountain area)",statistical analyst,stats,Aetna,f1000_42
Aetna,Lead Data Scientist,"Hartford, CT 06156",statistical analyst,stats,Aetna,f1000_42
Aetna,Marketing Analyst,"Franklin, TN",statistical analyst,stats,Aetna,f1000_42
Aetna,Lead Informatics Analyst / Engagement Coordinator,"High Point, NC",statistical analyst,stats,Aetna,f1000_42
PepsiCo,Production Supervisor,"Atlanta, GA 30319",statistics,stats,PepsiCo,f1000_43
PepsiCo,Global Operations Advanced Analytics Lead,"Plano, TX 75093",statistics,stats,PepsiCo,f1000_43
PepsiCo,Manufacturing Leader,"Austin, IN",statistics,stats,PepsiCo,f1000_43
PepsiCo,R&D Senior Data Scientist,"Barrington, IL 60010",statistics,stats,PepsiCo,f1000_43
PepsiCo,Production Manager,"Tampa, FL",statistics,stats,PepsiCo,f1000_43
PepsiCo,Manufacturing Associate Leader,"Cincinnati, OH",statistics,stats,PepsiCo,f1000_43
PepsiCo,"Senior Scientist, Sensory and Consumer Product Insights","Barrington, IL 60010",statistics,stats,PepsiCo,f1000_43
PepsiCo,R&D Senior Data Engineer,"Purchase, NY",statistics,stats,PepsiCo,f1000_43
PepsiCo,"Senior IT Manager, Artificial Intelligence (Innovation)","Plano, TX 75093",statistics,stats,PepsiCo,f1000_43
PepsiCo,"Senior IT Manager, Artificial Intelligence (Innovation)","Plano, TX 75093",statistical analyst,stats,PepsiCo,f1000_43
Archer Daniels Midland Company,"PROCUREMENT DATA ANALYST - Decatur, IL","Decatur, IL",statistical analyst,stats,Archer Daniels Midland,f1000_44
Archer Daniels Midland Company,HR Data Analyst- Various Locations,"Decatur, IL",statistical analyst,stats,Archer Daniels Midland,f1000_44
Intel,Market Intelligence Analyst,"Hillsboro, OR 97124",statistics,stats,Intel,f1000_46
Intel,Deep Learning Data Scientist,"Santa Clara, CA 95052",statistics,stats,Intel,f1000_46
Intel,Data Scientist,"Albuquerque, NM 87114",statistics,stats,Intel,f1000_46
Intel,Data Scientist/Deep Learning Engineer,"Santa Clara, CA 95052",statistics,stats,Intel,f1000_46
Intel,Deep Learning Engineer / Researcher,"Santa Clara, CA 95052",statistics,stats,Intel,f1000_46
Intel,TEM Prep Technician,"Phoenix, AZ 85018 (Camelback East area)",statistics,stats,Intel,f1000_46
Intel,Data Scientist Automation Engineer,"Albuquerque, NM 87114",statistics,stats,Intel,f1000_46
Intel,Operations Research Engineer,"Phoenix, AZ 85018 (Camelback East area)",statistics,stats,Intel,f1000_46
Intel,Supply Chain Engineer,"Phoenix, AZ 85018 (Camelback East area)",statistics,stats,Intel,f1000_46
Prudential,"Actuarial Associate, Retirement Assumptions & Analytics","Newark, NJ",statistics,stats,Prudential Financial,f1000_47
Prudential,"Manager, Financial Reporting","Newark, NJ",statistics,stats,Prudential Financial,f1000_47
Prudential,"Director, Finance & Strategy (PGIM Asset Management)","Newark, NJ",statistics,stats,Prudential Financial,f1000_47
Prudential,Actuarial Associate (Retirement Product & Pricing),"Newark, NJ",statistics,stats,Prudential Financial,f1000_47
Prudential,"Associate Actuary , Actuarial Modeling","Newark, NJ",statistics,stats,Prudential Financial,f1000_47
Prudential,Senior Customer Service Associate - Group Insurance Contact Center,"Dresher, PA 19025",statistics,stats,Prudential Financial,f1000_47
Prudential,"Manager, Data Scientist","Newark, NJ",statistics,stats,Prudential Financial,f1000_47
Prudential,Associate Actuary ( Individual Life ~ Strategy and Assumptions),"Newark, NJ",statistics,stats,Prudential Financial,f1000_47
Prudential,Sr Actuarial Associate (Projections Center of Excellence - Frameworks),"Newark, NJ",statistics,stats,Prudential Financial,f1000_47
Albertsons Companies,Lead Data Scientist,"Pleasanton, CA 94588",statistics,stats,Albertsons,f1000_48
Albertsons Companies,Intern-General Merchandising/Health & Beauty Care Department,"Boise, ID 83706 (Southeast Boise area)",statistics,stats,Albertsons,f1000_48
Albertsons Companies,Director of Data Science,"Pleasanton, CA 94588",statistics,stats,Albertsons,f1000_48
Albertsons Companies,Senior Business Intelligence Analyst,"Boise, ID 83706 (Southeast Boise area)",statistics,stats,Albertsons,f1000_48
Albertsons Companies,Sourcing Manager,"Pleasanton, CA 94588",statistics,stats,Albertsons,f1000_48
Albertsons Companies,Senior Business Intelligence Analyst,"Boise, ID 83706 (Southeast Boise area)",statistical analyst,stats,Albertsons,f1000_48
United Way,Data Reporting & Strategy Specialist,"Detroit, MI",statistics,stats,United Technologies,f1000_49
United States Advanced Network (USAN),Software Data Analyst,"Norcross, GA 30071",statistics,stats,United Technologies,f1000_49
United Nations,MEETINGS SERVICES ASSISTANT,"New York, NY",statistics,stats,United Technologies,f1000_49
UNITED PARCEL SERVICE,Data Scientist,"Atlanta, GA 30328",statistics,stats,United Technologies,f1000_49
United Nations,Associate Information Systems Officer (Business Intelligence Software),"New York, NY",statistics,stats,United Technologies,f1000_49
United Nations,Information Technology Intern (Multiple Positions) [Temporary],"New York, NY",statistics,stats,United Technologies,f1000_49
United Teen Equality Center,More Info,"Lowell, MA 01852",statistics,stats,United Technologies,f1000_49
Businesses United Technologies Research Center,APPLIED MATHEMATICS SENIOR SCIENTIST,"Berkeley, CA",statistics,stats,United Technologies,f1000_49
UNITED PARCEL SERVICE,Sales Account Executive,"St. Louis, MO",statistics,stats,United Technologies,f1000_49
United States Olympic Committee,Sports Medicine Data Scientist - Contractor,"Colorado Springs, CO",statistical analyst,stats,United Technologies,f1000_49
United Way of South Hampton Roads,Database Analyst,"Norfolk, VA 23513",statistical analyst,stats,United Technologies,f1000_49
"Gametime United, Inc.",Senior Product Analyst,"San Francisco, CA",statistical analyst,stats,United Technologies,f1000_49
First United Bank,Business Intelligence Lead Senior Data Architect,"McKinney, TX",statistical analyst,stats,United Technologies,f1000_49
Marathon Petroleum Corporation,Financial Analyst,"Findlay, OH",statistics,stats,Marathon Petroleum,f1000_50
Marathon Petroleum Corporation,Intern/Co-op - Marketing,"Findlay, OH",statistics,stats,Marathon Petroleum,f1000_50
Marathon Petroleum Corporation,Operations Accounting Supervisor,"Denver, CO",statistics,stats,Marathon Petroleum,f1000_50
Marathon Petroleum Corporation,Financial Analyst,"Findlay, OH",statistical analyst,stats,Marathon Petroleum,f1000_50
Marathon Petroleum Corporation,Motor Fuel Tax Analyst,"Findlay, OH",statistical analyst,stats,Marathon Petroleum,f1000_50
DISNEY,"Data Scientist, Retention","New York, NY 10036",statistics,stats,Disney,f1000_51
The Walt Disney Company (Corporate),HR Decision Scientist,"Burbank, CA",statistics,stats,Disney,f1000_51
DISNEY,Sr Retail Data Scientist,"Kissimmee, FL 34747",statistics,stats,Disney,f1000_51
The Walt Disney Company (Corporate),"Senior Analyst, Pension & Investments","Burbank, CA",statistics,stats,Disney,f1000_51
DISNEY,Attendance/Admission-Senior Forecasting Analyst,"Lake Buena Vista, FL",statistics,stats,Disney,f1000_51
DISNEY,Senior Omni-Channel Analyst,"Anaheim, CA",statistics,stats,Disney,f1000_51
Disney ABC Television Group,System Administrator,"Glendale, CA",statistics,stats,Disney,f1000_51
The Walt Disney Company (Corporate),"HR Functional Analytics Intern, Corporate - Summer/Fall 2019","Orlando, FL",statistics,stats,Disney,f1000_51
DISNEY,Analytics & Optimization Manager,"Celebration, FL",statistics,stats,Disney,f1000_51
The Walt Disney Company (Corporate),Senior Financial Analyst,"Burbank, CA",statistical analyst,stats,Disney,f1000_51
DISNEY,Sr Pricing Analyst,"Celebration, FL",statistical analyst,stats,Disney,f1000_51
The Walt Disney Company (Corporate),HR Decision Scientist,"Burbank, CA",statistical analyst,stats,Disney,f1000_51
DISNEY,"Director, Analytics Capabilities","New York, NY 10036",statistical analyst,stats,Disney,f1000_51
DISNEY,Sr Marketing Insights Analyst,"Celebration, FL",statistical analyst,stats,Disney,f1000_51
DISNEY,Senior Omni-Channel Analyst,"Anaheim, CA",statistical analyst,stats,Disney,f1000_51
DISNEY,Senior Merchandise Planning Analyst,"Lake Buena Vista, FL",statistical analyst,stats,Disney,f1000_51
DISNEY,"Senior Planning & Forecasting Analyst, Revenue Consolidation","Lake Buena Vista, FL",statistical analyst,stats,Disney,f1000_51
Humana,Data Scientist 2,"Louisville, KY 40229",statistics,stats,Humana,f1000_52
Humana,BI Data Analyst - Pharmacy Analytics Team,"Arm, MS",statistics,stats,Humana,f1000_52
Humana,"Senior Data and Reporting Professional, Clocktower",United States,statistics,stats,Humana,f1000_52
Humana,Analytics Internship- Summer 2019,"Louisville, KY 40229",statistics,stats,Humana,f1000_52
Humana,Senior Data Scientist-3,"Boston, MA 02109 (Central area)",statistics,stats,Humana,f1000_52
Humana,Actuarial Internship- Summer 2019,"Louisville, KY 40229",statistics,stats,Humana,f1000_52
Humana,Data Science / Business Intelligence / Informatics,"Louisville, KY 40229",statistics,stats,Humana,f1000_52
Humana,Data and Reporting Professional 2- FPG MW Admin Corp,"Orlando, FL 32826",statistics,stats,Humana,f1000_52
Humana,Business Intelligence Engineer 2,"Louisville, KY 40229",statistics,stats,Humana,f1000_52
Humana,"Lead, Pharmacy Engagement Marketing","Louisville, KY 40229",statistical analyst,stats,Humana,f1000_52
Pfizer,Specialized Statistical Programmer (Associate),"Groton, CT 06340",statistics,stats,Pfizer,f1000_53
Pfizer,"Associate Research Fellow, Scientific Communications","Pearl River, NY 10965",statistics,stats,Pfizer,f1000_53
Pfizer Inc.,"Scientist, Biology","Pearl River, NY 10965",statistics,stats,Pfizer,f1000_53
Pfizer,Specialized Statistical Programmer ( Sr. Associate),"Groton, CT 06340",statistics,stats,Pfizer,f1000_53
Pfizer Inc.,QO Laboratory Professional,"Franklin, OH 45005",statistics,stats,Pfizer,f1000_53
Pfizer Inc.,Manager Statistics,"St. Louis, MO",statistics,stats,Pfizer,f1000_53
Pfizer Inc.,Material Flow Improver,"Guayama Municipio, PR",statistics,stats,Pfizer,f1000_53
Pfizer,Senior Statistical Programmer (Sr. Associate),"Groton, CT 06340",statistics,stats,Pfizer,f1000_53
Pfizer Inc.,Director of Statistics,"Peapack, NJ",statistics,stats,Pfizer,f1000_53
Pfizer,"Principal Scientist, Computational Biology – NGS Analyst","Cambridge, MA",statistical analyst,stats,Pfizer,f1000_53
Pfizer,"Principal Scientist, Computational Biology – Proteomics Data Analyst","Cambridge, MA",statistical analyst,stats,Pfizer,f1000_53
Pfizer,Associate Technology Scientist/Associate Process Engineer I,"Andover, MA",statistical analyst,stats,Pfizer,f1000_53
Pfizer,"Assoc Director, Business Process Analyst","Groton, CT 06340",statistical analyst,stats,Pfizer,f1000_53
Pfizer,Sr. CMA Monitoring Specialist,"New York, NY 10017 (Midtown area)",statistical analyst,stats,Pfizer,f1000_53
Pfizer Inc.,Process Modeling Engineer,"Groton, CT 06340",statistical analyst,stats,Pfizer,f1000_53
Pfizer,"Director, Scaled Analytics - Americas","New York, NY 10017 (Midtown area)",statistical analyst,stats,Pfizer,f1000_53
Pfizer,Senior Statistical Programmer (Sr. Associate),"Groton, CT 06340",statistician,stats,Pfizer,f1000_53
Pfizer,"Senior Scientist, Geneticist, Bioinformatics","Cambridge, MA",statistician,stats,Pfizer,f1000_53
Pfizer Inc.,"Director, Biostatistics, Early Clinical Development","Los Angeles, CA",statistician,stats,Pfizer,f1000_53
Pfizer Inc.,Director / Senior Director Biostatistics,"San Diego, CA 92121",statistician,stats,Pfizer,f1000_53
Pfizer Inc.,Director of Statistics,"Peapack, NJ",statistician,stats,Pfizer,f1000_53
Pfizer Inc.,"Head of Precision Medicine, Early Clinical Development","Groton, CT 06340",statistician,stats,Pfizer,f1000_53
Pfizer Inc.,"Director, Biostatistics, Early Clinical Development, Rare Disease","Cambridge, MA",statistician,stats,Pfizer,f1000_53
Pfizer,"Manager, Biomarker Statistician, Non-Clinical Statistics","Cambridge, MA",statistician,stats,Pfizer,f1000_53
Pfizer Inc.,"Director, Emerging Science Genetics","Cambridge, MA",statistician,stats,Pfizer,f1000_53
AIG,NLP Scientist,"New York, NY",statistics,stats,AIG,f1000_54
AIG,Actuarial Analyst,"New York, NY",statistics,stats,AIG,f1000_54
AIG,Actuarial Associate/IT Tech Analyst - Life Core IT,"Houston, TX",statistics,stats,AIG,f1000_54
AIG,Senior Actuarial Analyst,"New York, NY",statistics,stats,AIG,f1000_54
AIG,Executive Relationship Manager,"New York, NY",statistics,stats,AIG,f1000_54
AIG,Sr. Systems & Data Analyst,"Woodland Hills, CA",statistical analyst,stats,AIG,f1000_54
AIG,Senior Data Analyst,"Farmington, CT",statistical analyst,stats,AIG,f1000_54
AIG,Risk Structure Actuarial Analyst,"New York, NY",statistical analyst,stats,AIG,f1000_54
AIG,Cyber Threat Intelligence Analyst,"Reston, VA 20191",statistical analyst,stats,AIG,f1000_54
LOCKHEED MARTIN CORPORATION,Quality Lab Technician,"Stratford, CT 06615",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Data Scientist -- Machine Learning / Artif Intel,"Herndon, VA 20171",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Data Analyst,"Shelton, CT 06484",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Data Scientist,"Rochester, NY 14623",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Maintenance Analyst,"Patuxent River, MD 20670",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Associate Mbr Eng Staff,"Mount Laurel, NJ 08054",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Data Analytics & Data Science Analyst,"Shelton, CT 06484",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Quality Assurance Analyst Asc,"Grand Prairie, TX 75051",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Operation Analyst Associate,"Palmdale, CA 93599",statistics,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Business Analyst,"Lakeland, FL 33813",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Maintenance Analyst,"Patuxent River, MD 20670",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Human Capital Analyst,"Bethesda, MD 20817",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Finance Analyst Senior,"Littleton, CO 80125",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Estimating Proposal Analyst,"Sunnyvale, CA 94089",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Operation Analyst Associate,"Palmdale, CA 93599",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Operations Analyst Staff,"Fort Worth, TX 76108",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,"Member Engineering Staff - Model & Simulation Analyst -Moorestown, NJ","Moorestown, NJ 08057",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,Proposal Analyst,"Stratford, CT 06615",statistical analyst,stats,Lockheed Martin,f1000_55
LOCKHEED MARTIN CORPORATION,IT Junior Analyst / Implementation Associate,"Marlborough, MA 01752",statistician,stats,Lockheed Martin,f1000_55
Sysco,Principal Data Scientist,"Houston, TX",statistics,stats,Sysco,f1000_56
Sysco,Contract Management Supervisor,"Concord, NC 28027",statistics,stats,Sysco,f1000_56
Sysco Guest Supply,Quality Control Inspection Supervisor,"Rahway, NJ",statistics,stats,Sysco,f1000_56
Sysco,"Sr Mgr, Revenue Management","Houston, TX",statistics,stats,Sysco,f1000_56
Sysco,Operations Analyst,"Edison, NJ 08818",statistical analyst,stats,Sysco,f1000_56
Sysco,Operations System Analyst,"Houston, TX 77038",statistical analyst,stats,Sysco,f1000_56
Sysco,Finance Manager,"Norman, OK 73019",statistical analyst,stats,Sysco,f1000_56
Sysco,"Sr Mgr, Revenue Management","Houston, TX",statistical analyst,stats,Sysco,f1000_56
FedEx Freight,Intern-Finance App Developer,"Memphis, TN 38120 (River Oaks-Kirby-Balmoral area)",statistics,stats,FedEx,f1000_57
FedEx Freight,Intern-Finance,"Harrison, AR 72601",statistics,stats,FedEx,f1000_57
FedEx Services,MBA Internship IT Program,"Collierville, TN",statistics,stats,FedEx,f1000_57
FedEx Services,Intern Sourcing,"Memphis, TN",statistics,stats,FedEx,f1000_57
FedEx Services,Revenue Science Analyst - Evergreen,"Memphis, TN",statistics,stats,FedEx,f1000_57
FedEx Freight,Intern-Strategic Planning,"Harrison, AR 72602",statistics,stats,FedEx,f1000_57
FedEx Trade Networks,Supvr II,"Sharon Hill, PA 19079",statistics,stats,FedEx,f1000_57
FedEx Supply Chain,Financial Analyst II,"Cranberry Township, PA",statistics,stats,FedEx,f1000_57
FedEx Services,Intern Customer Experience,"Memphis, TN",statistics,stats,FedEx,f1000_57
FedEx Trade Networks,Release & Classification Analyst-Brdr - ENTRY LEVEL,"Romulus, MI 48174",statistical analyst,stats,FedEx,f1000_57
FedEx Freight,Analyst-Trans Solutions,"Harrison, AR 72602",statistical analyst,stats,FedEx,f1000_57
FedEx Supply Chain,Financial Analyst II,"Cranberry Township, PA",statistical analyst,stats,FedEx,f1000_57
FedEx Services,Sr Business Planning Analyst,"Memphis, TN",statistical analyst,stats,FedEx,f1000_57
FedEx Freight,Sr Analyst-Sys & Perf Support,"Harrison, AR 72602",statistical analyst,stats,FedEx,f1000_57
FedEx Freight,Sr Analyst-Operations Research (Data Analysis),"Harrison, AR 72602",statistical analyst,stats,FedEx,f1000_57
FedEx Freight,Engineer-Field Engineering,"Saint Charles, MO 63301",statistical analyst,stats,FedEx,f1000_57
FedEx Supply Chain,Pricing Design Architect III,"Cranberry Township, PA",statistical analyst,stats,FedEx,f1000_57
Hewlett Packard Enterprise,Research Engineer - Data Scientist - Statistics,"Palo Alto, CA 94304",statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Supply Chain Strategy Business Analyst,"Houston, TX",statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Sr. Data Scientist,"San Jose, CA",statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Project Manager,"Houston, TX",statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Quality Engineer,"Houston, TX",statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,North America Renewal Program Manager,California,statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Business Operation Manager/Statistical Planning Manager,"Houston, TX",statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Product Configuration Analyst,"San Jose, CA 95134 (North San Jose area)",statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Global Order Management & Care (OM&C)/Order Fulfillment Project Manager,"Houston, TX",statistics,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,IT Business Analyst,"Berkeley Heights, NJ",statistical analyst,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Product Data Management Analyst,"Aguadilla, PR",statistical analyst,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Pricing Data Financial Analyst,"Houston, TX 77070",statistical analyst,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Survey Analyst,"Houston, TX 77070",statistical analyst,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Supply Chain Strategy Business Analyst,"Houston, TX",statistical analyst,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Business Analyst - Supply Chain,"Houston, TX 77070",statistical analyst,stats,Hewlett Packard Enterprise,f1000_58
Hewlett Packard Enterprise,Research Engineer - Data Scientist - Statistics,"Palo Alto, CA 94304",statistician,stats,Hewlett Packard Enterprise,f1000_58
Cisco Careers,Web Analyst,"San Jose, CA",statistics,stats,Cisco Systems,f1000_59
Cisco Careers,Senior Data Analyst,"Carlsbad, CA",statistics,stats,Cisco Systems,f1000_59
Cisco Careers,Analytics Data Engineer,"San Jose, CA",statistics,stats,Cisco Systems,f1000_59
Cisco Careers,1252456 - Data Scientist - Prescriptive Actions Lead,"San Jose, CA",statistics,stats,Cisco Systems,f1000_59
Cisco Careers,1253045 - Data Engineer,"San Jose, CA",statistics,stats,Cisco Systems,f1000_59
Cisco Careers,Sr. Data Engineer 1241362,"Austin, TX",statistics,stats,Cisco Systems,f1000_59
"Talos Intelligence, a part of Cisco Systems",Test Engineer – Talos Response Testing Team,"Fulton, MD",statistics,stats,Cisco Systems,f1000_59
Cisco Careers,"1245898 - Applied Data Scientist/Data Engineer, Customer Experience","San Jose, CA",statistics,stats,Cisco Systems,f1000_59
Cisco Careers,Analyst Market and Customer Insights,"San Jose, CA",statistics,stats,Cisco Systems,f1000_59
Cisco Careers,Data Analyst,"Carlsbad, CA",statistical analyst,stats,Cisco Systems,f1000_59
Cisco Careers,Senior Data Analyst,"Carlsbad, CA",statistical analyst,stats,Cisco Systems,f1000_59
Cisco Careers,Analyst Market and Customer Insights,"San Jose, CA",statistical analyst,stats,Cisco Systems,f1000_59
HP,Business Analyst,"Houston, TX 77070",statistics,stats,HP,f1000_60
HP,PWP R&D Writing Systems Engineer,"Corvallis, OR",statistics,stats,HP,f1000_60
HP,Personal Systems Quality Graduate Rotation Program Quality Engineer,"Houston, TX 77070",statistics,stats,HP,f1000_60
HP,Marketing Operations Manager,"Alpharetta, GA",statistics,stats,HP,f1000_60
HP,Senior Product Manager – Big Data and Analytics,"Houston, TX 77070",statistics,stats,HP,f1000_60
HP,Reliability Engineer,"Spring, TX",statistics,stats,HP,f1000_60
HP,Java Cloud Developer,"Houston, TX 77070",statistics,stats,HP,f1000_60
HP,Business Analyst,"Houston, TX 77070",statistical analyst,stats,HP,f1000_60
HP,Consumer Business Analyst,"Houston, TX 77070",statistical analyst,stats,HP,f1000_60
HP,Instant Ink - Web Analyst,"San Diego, CA",statistical analyst,stats,HP,f1000_60
HP,Consumer Business Analyst / Strategic initiatives,"Houston, TX 77070",statistical analyst,stats,HP,f1000_60
HP,Senior Product Manager – Big Data and Analytics,"Houston, TX 77070",statistical analyst,stats,HP,f1000_60
HCA Corporate,Data Scientist II,"Nashville, TN",statistics,stats,HCA,f1000_62
HCA Corporate,Digital Marketing Analyst,"Nashville, TN",statistics,stats,HCA,f1000_62
HCA Corporate,Special Assets Analyst,"Nashville, TN",statistics,stats,HCA,f1000_62
HCA Corporate,Telecom Business Analyst,"Earth City, MO",statistics,stats,HCA,f1000_62
HCA Corporate,Operations Accountant,"Nashville, TN",statistics,stats,HCA,f1000_62
HCA Corporate,Senior Data Analyst,"Coppell, TX",statistics,stats,HCA,f1000_62
HCA Corporate,Controller,"Henderson, NV",statistics,stats,HCA,f1000_62
HCA Physician Services Group,Staff Accountant,"Brentwood, TN",statistics,stats,HCA,f1000_62
HCA Corporate,Assistant Controller,"Denver, CO",statistics,stats,HCA,f1000_62
HCA Corporate,Controller,"Henderson, NV",statistical analyst,stats,HCA,f1000_62
HCA Corporate,"Manager, Process Improvement- Emergency Department","Houston, TX",statistical analyst,stats,HCA,f1000_62
The Coca-Cola Company,Production Technician I,"Atlanta, GA 30301 (Buckhead area)",statistics,stats,Coca-Cola,f1000_63
The Coca-Cola Company,Audit Data Analyst,"Atlanta, GA 30301 (Buckhead area)",statistics,stats,Coca-Cola,f1000_63
"Coca-Cola Beverages Florida, LLC",Analyst,"Tampa, FL 33601",statistics,stats,Coca-Cola,f1000_63
"Coca-Cola Beverages Florida, LLC",Investment Associate,"Tampa, FL 33601",statistics,stats,Coca-Cola,f1000_63
The Coca-Cola Company,Connections Investment Performance Analyst,"Atlanta, GA 30301 (Buckhead area)",statistics,stats,Coca-Cola,f1000_63
"Coca-Cola Beverages Florida, LLC",Customer Account Manager -Large Store Retail,"Tampa, FL 33619",statistics,stats,Coca-Cola,f1000_63
"Coca-Cola Bottling Company UNITED, Inc",Analyst - Sales,"Pensacola, FL 32504",statistical analyst,stats,Coca-Cola,f1000_63
The Coca-Cola Company,CPS Finance Analyst,"Atlanta, GA 30301 (Buckhead area)",statistical analyst,stats,Coca-Cola,f1000_63
Coca Cola Bottling Co. Consolidated,Red Classic - BI Data Analyst III,"Charlotte, NC",statistical analyst,stats,Coca-Cola,f1000_63
The Coca-Cola Company,HR Report Developer,"Atlanta, GA 30301 (Buckhead area)",statistical analyst,stats,Coca-Cola,f1000_63
Coca Cola Bottling Co. Consolidated,Sr Sales Reporting Analyst,"Charlotte, NC",statistical analyst,stats,Coca-Cola,f1000_63
New York Life Insurance Co,Actuarial Associate,"New York, NY",statistics,stats,New York Life Insurance,f1000_64
The New York Times,"Analyst, Product Analytics","New York, NY 10036",statistics,stats,New York Life Insurance,f1000_64
New York Life Insurance Co,Senior Actuarial Associate,"New York, NY",statistics,stats,New York Life Insurance,f1000_64
New York Life Insurance Co,Senior Associate - Marketing Analytics & Optimization,"New York, NY",statistics,stats,New York Life Insurance,f1000_64
New York Life Insurance Co,Lead Data Scientist - Model Validation,"New York, NY",statistics,stats,New York Life Insurance,f1000_64
